Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-06-04,174.77,176.38,177.29,SELL,SELL,150507.78,0.0,150507.78
2024-06-05,175.0,175.35,177.12,SELL,HOLD,150507.78,0.0,150507.78
2024-06-06,177.94,175.9,177.38,SELL,HOLD,150507.78,0.0,150507.78
2024-06-07,177.48,176.81,177.56,SELL,HOLD,150507.78,0.0,150507.78
2024-06-10,173.79,176.4,177.31,SELL,HOLD,150507.78,0.0,150507.78
2024-06-11,170.66,173.98,177.03,SELL,HOLD,150507.78,0.0,150507.78
2024-06-12,177.29,173.91,176.41,SELL,HOLD,150507.78,0.0,150507.78
2024-06-13,182.47,176.81,176.57,HOLD,HOLD,150507.78,0.0,150507.78
2024-06-14,178.01,179.26,176.85,BUY,BUY,0.0,844.6563,150357.27
2024-06-17,187.44,182.64,177.4,BUY,HOLD,0.0,844.6563,158322.39
2024-06-18,184.86,183.44,177.94,BUY,HOLD,0.0,844.6563,156143.17
2024-06-20,181.57,184.62,178.3,BUY,HOLD,0.0,844.6563,153364.26
2024-06-21,183.01,183.15,178.58,BUY,HOLD,0.0,844.6563,154580.55
2024-06-24,182.58,182.39,178.88,BUY,HOLD,0.0,844.6563,154217.36
2024-06-25,187.35,184.31,179.61,BUY,HOLD,0.0,844.6563,158246.37
2024-06-26,196.37,188.77,181.05,BUY,HOLD,0.0,844.6563,165865.16
2024-06-27,197.42,193.71,182.55,BUY,HOLD,0.0,844.6563,166752.05
2024-06-28,197.88,197.22,183.88,BUY,HOLD,0.0,844.6563,167140.6
2024-07-01,209.86,201.72,186.04,BUY,HOLD,0.0,844.6563,177259.58
2024-07-02,231.26,213.0,189.87,BUY,HOLD,0.0,844.6563,195335.22
2024-07-03,246.39,229.17,194.92,BUY,HOLD,0.0,844.6563,208114.88
2024-07-05,251.52,243.06,199.87,BUY,HOLD,0.0,844.6563,212447.97
2024-07-08,252.94,250.28,204.56,BUY,HOLD,0.0,844.6563,213647.38
2024-07-09,262.33,255.6,210.19,BUY,HOLD,0.0,844.6563,221578.69
2024-07-10,263.26,259.51,215.24,BUY,HOLD,0.0,844.6563,222364.24
2024-07-11,241.03,255.54,218.98,BUY,HOLD,0.0,844.6563,203587.52
2024-07-12,248.23,250.84,223.43,BUY,HOLD,0.0,844.6563,209669.04
2024-07-15,252.64,247.3,228.07,BUY,HOLD,0.0,844.6563,213393.98
2024-07-16,256.56,252.48,233.0,BUY,HOLD,0.0,844.6563,216705.03
2024-07-17,248.5,252.57,237.08,BUY,HOLD,0.0,844.6563,209897.1
2024-07-18,249.23,251.43,240.6,BUY,HOLD,0.0,844.6563,210513.7
2024-07-19,239.2,245.64,243.39,BUY,HOLD,0.0,844.6563,202041.79
2024-07-22,251.51,246.65,246.96,HOLD,HOLD,0.0,844.6563,212439.51
2024-07-23,246.38,245.7,249.4,SELL,SELL,207898.33,0.0,207898.33
2024-07-24,215.99,237.96,248.38,SELL,HOLD,207898.33,0.0,207898.33
2024-07-25,220.25,227.54,246.64,SELL,HOLD,207898.33,0.0,207898.33
2024-07-26,219.8,218.68,244.52,SELL,HOLD,207898.33,0.0,207898.33
2024-07-29,232.1,224.05,243.13,SELL,HOLD,207898.33,0.0,207898.33
2024-07-30,222.62,224.84,240.49,SELL,HOLD,207898.33,0.0,207898.33
2024-07-31,232.07,228.93,238.41,SELL,HOLD,207898.33,0.0,207898.33
2024-08-01,216.86,223.85,236.8,SELL,HOLD,207898.33,0.0,207898.33
2024-08-02,207.67,218.87,234.09,SELL,HOLD,207898.33,0.0,207898.33
2024-08-05,198.88,207.8,230.51,SELL,HOLD,207898.33,0.0,207898.33
2024-08-06,200.64,202.4,226.78,SELL,HOLD,207898.33,0.0,207898.33
2024-08-07,191.76,197.09,223.0,SELL,HOLD,207898.33,0.0,207898.33
2024-08-08,198.84,197.08,219.64,SELL,HOLD,207898.33,0.0,207898.33
2024-08-09,200.0,196.87,217.02,SELL,HOLD,207898.33,0.0,207898.33
2024-08-12,197.49,198.78,213.42,SELL,HOLD,207898.33,0.0,207898.33
2024-08-13,207.83,201.77,210.85,SELL,HOLD,207898.33,0.0,207898.33
2024-08-14,201.38,202.23,209.88,SELL,HOLD,207898.33,0.0,207898.33
2024-08-15,214.14,207.78,209.47,SELL,HOLD,207898.33,0.0,207898.33
2024-08-16,216.12,210.55,209.23,BUY,BUY,0.0,960.9959,207690.43
2024-08-19,222.72,217.66,208.6,BUY,HOLD,0.0,960.9959,214033.01
2024-08-20,221.1,219.98,208.5,BUY,HOLD,0.0,960.9959,212476.2
2024-08-21,223.27,222.36,207.91,BUY,HOLD,0.0,960.9959,214561.56
2024-08-22,210.66,218.34,207.5,BUY,HOLD,0.0,960.9959,202443.4
2024-08-23,220.32,218.08,208.34,BUY,HOLD,0.0,960.9959,211726.62
2024-08-26,213.21,214.73,209.3,BUY,HOLD,0.0,960.9959,204893.94
2024-08-27,209.21,214.25,209.87,BUY,HOLD,0.0,960.9959,201049.96
2024-08-28,205.75,209.39,210.8,SELL,SELL,197527.18,0.0,197527.18
2024-08-29,206.28,207.08,211.3,SELL,HOLD,197527.18,0.0,197527.18
2024-08-30,214.11,208.71,212.24,SELL,HOLD,197527.18,0.0,197527.18
2024-09-03,210.6,210.33,213.11,SELL,HOLD,197527.18,0.0,197527.18
2024-09-04,219.41,214.71,213.89,BUY,BUY,0.0,899.3649,197329.65
2024-09-05,230.17,220.06,215.8,BUY,HOLD,0.0,899.3649,207006.82
2024-09-06,210.73,220.1,215.58,BUY,HOLD,0.0,899.3649,189523.16
2024-09-09,216.27,219.06,215.59,BUY,HOLD,0.0,899.3649,194505.65
2024-09-10,226.17,217.72,215.82,BUY,HOLD,0.0,899.3649,203409.36
2024-09-11,228.13,223.52,216.29,BUY,HOLD,0.0,899.3649,205172.12
2024-09-12,229.81,228.04,216.72,BUY,HOLD,0.0,899.3649,206683.04
2024-09-13,230.29,229.41,218.03,BUY,HOLD,0.0,899.3649,207114.73
2024-09-16,226.78,228.96,218.46,BUY,HOLD,0.0,899.3649,203957.97
2024-09-17,227.87,228.31,219.44,BUY,HOLD,0.0,899.3649,204938.27
2024-09-18,227.2,227.28,220.64,BUY,HOLD,0.0,899.3649,204335.7
2024-09-19,243.92,233.0,223.18,BUY,HOLD,0.0,899.3649,219373.08
2024-09-20,238.25,236.46,225.31,BUY,HOLD,0.0,899.3649,214273.69
2024-09-23,250.0,244.06,227.71,BUY,HOLD,0.0,899.3649,224841.22
2024-09-24,254.27,247.51,230.62,BUY,HOLD,0.0,899.3649,228681.51
2024-09-25,257.02,253.76,233.13,BUY,HOLD,0.0,899.3649,231154.75
2024-09-26,254.22,255.17,234.73,BUY,HOLD,0.0,899.3649,228636.54
2024-09-27,260.46,257.23,238.04,BUY,HOLD,0.0,899.3649,234248.57
2024-09-30,261.63,258.77,241.07,BUY,HOLD,0.0,899.3649,235300.84
2024-10-01,258.02,260.04,243.19,BUY,HOLD,0.0,899.3649,232054.12
2024-10-02,249.02,256.22,244.58,BUY,HOLD,0.0,899.3649,223959.85
