Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-11-21,188.68,188.63,182.18,BUY,HOLD,0.0,753.7403,142215.63
2023-11-22,189.34,189.17,183.34,BUY,HOLD,0.0,753.7403,142715.45
2023-11-24,188.02,188.68,184.17,BUY,HOLD,0.0,753.7403,141715.82
2023-11-27,187.84,188.4,185.05,BUY,HOLD,0.0,753.7403,141581.55
2023-11-28,188.44,188.1,185.8,BUY,HOLD,0.0,753.7403,142036.59
2023-11-29,187.42,187.9,186.32,BUY,HOLD,0.0,753.7403,141268.23
2023-11-30,188.0,187.95,186.8,BUY,HOLD,0.0,753.7403,141700.89
2023-12-01,189.27,188.23,187.4,BUY,HOLD,0.0,753.7403,142663.23
2023-12-04,187.48,188.25,187.6,BUY,HOLD,0.0,753.7403,141312.99
2023-12-05,191.43,189.4,188.17,BUY,HOLD,0.0,753.7403,144289.5
2023-12-06,190.34,189.75,188.49,BUY,HOLD,0.0,753.7403,143468.92
2023-12-07,192.27,191.35,188.9,BUY,HOLD,0.0,753.7403,144923.59
2023-12-08,193.7,192.1,189.3,BUY,HOLD,0.0,753.7403,145997.81
2023-12-11,191.19,192.39,189.53,BUY,HOLD,0.0,753.7403,144110.44
2023-12-12,192.71,192.53,189.74,BUY,HOLD,0.0,753.7403,145251.82
2023-12-13,195.92,193.28,190.23,BUY,HOLD,0.0,753.7403,147676.27
2023-12-14,196.07,194.9,190.67,BUY,HOLD,0.0,753.7403,147788.18
2023-12-15,195.54,195.85,191.18,BUY,HOLD,0.0,753.7403,147385.36
2023-12-18,193.88,195.16,191.58,BUY,HOLD,0.0,753.7403,146132.08
2023-12-19,194.92,194.78,192.01,BUY,HOLD,0.0,753.7403,146915.37
2023-12-20,192.83,193.87,192.37,BUY,HOLD,0.0,753.7403,145341.33
2023-12-21,192.68,193.47,192.68,BUY,HOLD,0.0,753.7403,145229.43
2023-12-22,191.61,192.37,192.84,SELL,SELL,144279.35,0.0,144279.35
2023-12-26,191.07,191.78,193.08,SELL,HOLD,144279.35,0.0,144279.35
2023-12-27,191.16,191.28,193.06,SELL,HOLD,144279.35,0.0,144279.35
2023-12-28,191.59,191.27,193.14,SELL,HOLD,144279.35,0.0,144279.35
2023-12-29,190.55,191.1,193.03,SELL,HOLD,144279.35,0.0,144279.35
2024-01-02,183.73,188.62,192.36,SELL,HOLD,144279.35,0.0,144279.35
2024-01-03,182.36,185.55,191.77,SELL,HOLD,144279.35,0.0,144279.35
2024-01-04,180.04,182.04,190.93,SELL,HOLD,144279.35,0.0,144279.35
2024-01-05,179.32,180.57,189.82,SELL,HOLD,144279.35,0.0,144279.35
2024-01-08,183.65,181.0,188.99,SELL,HOLD,144279.35,0.0,144279.35
2024-01-09,183.24,182.07,188.17,SELL,HOLD,144279.35,0.0,144279.35
2024-01-10,184.28,183.72,187.53,SELL,HOLD,144279.35,0.0,144279.35
2024-01-11,183.68,183.73,186.78,SELL,HOLD,144279.35,0.0,144279.35
2024-01-12,184.01,183.99,186.2,SELL,HOLD,144279.35,0.0,144279.35
2024-01-16,181.74,183.14,185.47,SELL,HOLD,144279.35,0.0,144279.35
2024-01-17,180.8,182.18,184.75,SELL,HOLD,144279.35,0.0,144279.35
2024-01-18,186.69,183.08,184.46,SELL,HOLD,144279.35,0.0,144279.35
2024-01-19,189.59,185.69,184.35,BUY,BUY,0.0,760.2444,144135.07
2024-01-22,191.9,189.39,184.37,BUY,HOLD,0.0,760.2444,145888.23
2024-01-23,193.17,191.55,184.55,BUY,HOLD,0.0,760.2444,146858.87
2024-01-24,192.5,192.52,185.13,BUY,HOLD,0.0,760.2444,146347.2
2024-01-25,192.17,192.62,185.79,BUY,HOLD,0.0,760.2444,146098.9
2024-01-26,190.44,191.71,186.48,BUY,HOLD,0.0,760.2444,144782.15
2024-01-29,189.76,190.79,187.17,BUY,HOLD,0.0,760.2444,144262.99
2024-01-30,186.11,188.77,187.34,BUY,HOLD,0.0,760.2444,141486.52
2024-01-31,182.5,186.12,187.29,SELL,SELL,138608.94,0.0,138608.94
2024-02-01,184.94,184.52,187.33,SELL,HOLD,138608.94,0.0,138608.94
2024-02-02,183.94,183.79,187.35,SELL,HOLD,138608.94,0.0,138608.94
2024-02-05,185.75,184.88,187.47,SELL,HOLD,138608.94,0.0,138608.94
2024-02-06,187.35,185.68,187.84,SELL,HOLD,138608.94,0.0,138608.94
2024-02-07,187.46,186.86,188.29,SELL,HOLD,138608.94,0.0,138608.94
2024-02-08,186.38,187.07,188.26,SELL,HOLD,138608.94,0.0,138608.94
2024-02-09,187.15,187.0,188.1,SELL,HOLD,138608.94,0.0,138608.94
2024-02-12,185.46,186.33,187.67,SELL,HOLD,138608.94,0.0,138608.94
2024-02-13,183.37,185.33,187.02,SELL,HOLD,138608.94,0.0,138608.94
2024-02-14,182.49,183.77,186.35,SELL,HOLD,138608.94,0.0,138608.94
2024-02-15,182.2,182.69,185.69,SELL,HOLD,138608.94,0.0,138608.94
2024-02-16,180.67,181.79,185.04,SELL,HOLD,138608.94,0.0,138608.94
2024-02-20,179.92,180.93,184.38,SELL,HOLD,138608.94,0.0,138608.94
2024-02-21,180.68,180.42,184.02,SELL,HOLD,138608.94,0.0,138608.94
2024-02-22,182.71,181.1,184.03,SELL,HOLD,138608.94,0.0,138608.94
2024-02-23,180.87,181.42,183.76,SELL,HOLD,138608.94,0.0,138608.94
2024-02-26,179.53,181.04,183.47,SELL,HOLD,138608.94,0.0,138608.94
2024-02-27,180.98,180.46,183.15,SELL,HOLD,138608.94,0.0,138608.94
2024-02-28,179.78,180.1,182.64,SELL,HOLD,138608.94,0.0,138608.94
2024-02-29,179.12,179.96,182.09,SELL,HOLD,138608.94,0.0,138608.94
2024-03-01,178.04,178.98,181.53,SELL,HOLD,138608.94,0.0,138608.94
2024-03-04,173.52,176.89,180.62,SELL,HOLD,138608.94,0.0,138608.94
2024-03-05,168.59,173.38,179.5,SELL,HOLD,138608.94,0.0,138608.94
2024-03-06,167.59,169.9,178.45,SELL,HOLD,138608.94,0.0,138608.94
2024-03-07,167.48,167.89,177.45,SELL,HOLD,138608.94,0.0,138608.94
2024-03-08,169.19,168.09,176.58,SELL,HOLD,138608.94,0.0,138608.94
2024-03-11,171.19,169.29,175.95,SELL,HOLD,138608.94,0.0,138608.94
2024-03-12,171.67,170.68,175.4,SELL,HOLD,138608.94,0.0,138608.94
2024-03-13,169.59,170.82,174.66,SELL,HOLD,138608.94,0.0,138608.94
2024-03-14,171.44,170.9,173.91,SELL,HOLD,138608.94,0.0,138608.94
2024-03-15,171.06,170.7,173.25,SELL,HOLD,138608.94,0.0,138608.94
2024-03-18,172.15,171.55,172.76,SELL,HOLD,138608.94,0.0,138608.94
2024-03-19,174.49,172.57,172.33,HOLD,HOLD,138608.94,0.0,138608.94
2024-03-20,177.06,174.57,172.15,BUY,BUY,0.0,782.0593,138470.33
2024-03-21,169.82,173.79,171.53,BUY,HOLD,0.0,782.0593,132812.79
2024-03-22,170.73,172.54,171.04,BUY,HOLD,0.0,782.0593,133518.06
2024-03-25,169.31,169.95,170.76,SELL,SELL,132277.4,0.0,132277.4
2024-03-26,168.18,169.4,170.73,SELL,HOLD,132277.4,0.0,132277.4
2024-03-27,171.75,169.75,171.01,SELL,HOLD,132277.4,0.0,132277.4
2024-03-28,169.93,169.95,171.17,SELL,HOLD,132277.4,0.0,132277.4
2024-04-01,168.5,170.06,171.12,SELL,HOLD,132277.4,0.0,132277.4
2024-04-02,167.32,168.58,170.87,SELL,HOLD,132277.4,0.0,132277.4
2024-04-03,168.12,167.98,170.63,SELL,HOLD,132277.4,0.0,132277.4
2024-04-04,167.3,167.58,170.48,SELL,HOLD,132277.4,0.0,132277.4
2024-04-05,168.05,167.82,170.25,SELL,HOLD,132277.4,0.0,132277.4
2024-04-08,166.93,167.43,169.98,SELL,HOLD,132277.4,0.0,132277.4
2024-04-09,168.14,167.71,169.71,SELL,HOLD,132277.4,0.0,132277.4
2024-04-10,166.27,167.11,169.16,SELL,HOLD,132277.4,0.0,132277.4
2024-04-11,173.46,169.29,168.92,BUY,BUY,0.0,761.8132,132145.13
2024-04-12,174.96,171.56,169.26,BUY,HOLD,0.0,761.8132,133285.11
2024-04-15,171.13,173.18,169.29,BUY,HOLD,0.0,761.8132,130371.02
2024-04-16,167.85,171.31,169.19,BUY,HOLD,0.0,761.8132,127872.17
2024-04-17,166.48,168.49,169.08,SELL,SELL,126703.5,0.0,126703.5
2024-04-18,165.53,166.62,168.67,SELL,HOLD,126703.5,0.0,126703.5
2024-04-19,163.51,165.18,168.24,SELL,HOLD,126703.5,0.0,126703.5
2024-04-22,164.34,164.46,167.96,SELL,HOLD,126703.5,0.0,126703.5
2024-04-23,165.39,164.42,167.83,SELL,HOLD,126703.5,0.0,126703.5
2024-04-24,167.5,165.74,167.79,SELL,HOLD,126703.5,0.0,126703.5
2024-04-25,168.36,167.08,167.86,SELL,HOLD,126703.5,0.0,126703.5
2024-04-26,167.77,167.88,167.84,HOLD,HOLD,126703.5,0.0,126703.5
2024-04-29,171.94,169.36,168.18,BUY,BUY,0.0,736.1888,126576.8
2024-04-30,168.79,169.5,168.22,BUY,HOLD,0.0,736.1888,124264.14
2024-05-01,167.77,169.5,168.32,BUY,HOLD,0.0,736.1888,123512.7
2024-05-02,171.47,169.35,168.19,BUY,HOLD,0.0,736.1888,126233.9
2024-05-03,181.73,173.66,168.64,BUY,HOLD,0.0,736.1888,133784.76
2024-05-06,180.07,177.76,169.23,BUY,HOLD,0.0,736.1888,132566.39
2024-05-07,180.75,180.85,170.09,BUY,HOLD,0.0,736.1888,133069.8
2024-05-08,181.09,180.64,171.07,BUY,HOLD,0.0,736.1888,133317.82
2024-05-09,182.91,181.58,172.23,BUY,HOLD,0.0,736.1888,134652.92
2024-05-10,181.65,181.88,173.44,BUY,HOLD,0.0,736.1888,133725.12
2024-05-13,184.85,183.13,174.8,BUY,HOLD,0.0,736.1888,136084.76
2024-05-14,185.99,184.16,176.18,BUY,HOLD,0.0,736.1888,136924.88
2024-05-15,188.26,186.37,177.56,BUY,HOLD,0.0,736.1888,138597.83
2024-05-16,188.38,187.55,178.9,BUY,HOLD,0.0,736.1888,138685.48
2024-05-17,188.41,188.35,180.27,BUY,HOLD,0.0,736.1888,138707.39
2024-05-20,189.57,188.79,181.45,BUY,HOLD,0.0,736.1888,139562.13
2024-05-21,190.87,189.62,182.92,BUY,HOLD,0.0,736.1888,140519.15
2024-05-22,189.43,189.96,184.36,BUY,HOLD,0.0,736.1888,139459.85
2024-05-23,185.45,188.58,185.29,BUY,HOLD,0.0,736.1888,136523.11
2024-05-24,188.52,187.8,185.75,BUY,HOLD,0.0,736.1888,138787.77
2024-05-28,188.53,187.5,186.31,BUY,HOLD,0.0,736.1888,138795.07
2024-05-29,188.83,188.63,186.85,BUY,HOLD,0.0,736.1888,139014.23
2024-05-30,189.82,189.06,187.43,BUY,HOLD,0.0,736.1888,139744.77
2024-05-31,190.77,189.81,187.96,BUY,HOLD,0.0,736.1888,140446.09
2024-06-03,192.54,191.05,188.68,BUY,HOLD,0.0,736.1888,141746.45
2024-06-04,192.86,192.06,189.22,BUY,HOLD,0.0,736.1888,141980.23
2024-06-05,194.37,193.26,189.78,BUY,HOLD,0.0,736.1888,143090.63
2024-06-06,192.99,193.4,190.09,BUY,HOLD,0.0,736.1888,142075.18
2024-06-07,195.38,194.24,190.56,BUY,HOLD,0.0,736.1888,143835.79
2024-06-10,191.64,193.33,190.77,BUY,HOLD,0.0,736.1888,141081.65
2024-06-11,205.56,197.53,191.84,BUY,HOLD,0.0,736.1888,151331.12
2024-06-12,211.43,202.88,193.21,BUY,HOLD,0.0,736.1888,155655.91
2024-06-13,212.6,209.86,194.75,BUY,HOLD,0.0,736.1888,156510.63
2024-06-14,210.86,211.63,196.45,BUY,HOLD,0.0,736.1888,155232.2
