Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-04-02,180.69,155.27,154.37,BUY,HOLD,0.0,1099.3502,198641.59
2024-04-03,182.41,155.18,154.45,BUY,HOLD,0.0,1099.3502,200532.48
2024-04-04,180.0,154.98,154.51,BUY,HOLD,0.0,1099.3502,197883.04
2024-04-05,185.07,154.65,154.56,HOLD,HOLD,0.0,1099.3502,203456.75
2024-04-08,185.19,154.2,154.56,SELL,SELL,203385.08,0.0,203385.08
2024-04-09,185.67,153.63,154.52,SELL,HOLD,203385.08,0.0,203385.08
2024-04-10,185.95,152.93,154.41,SELL,HOLD,203385.08,0.0,203385.08
2024-04-11,189.05,152.13,154.23,SELL,HOLD,203385.08,0.0,203385.08
2024-04-12,186.13,151.25,153.97,SELL,HOLD,203385.08,0.0,203385.08
2024-04-15,183.62,150.3,153.62,SELL,HOLD,203385.08,0.0,203385.08
2024-04-16,183.32,149.29,153.19,SELL,HOLD,203385.08,0.0,203385.08
2024-04-17,181.28,148.26,152.67,SELL,HOLD,203385.08,0.0,203385.08
2024-04-18,179.22,147.25,152.08,SELL,HOLD,203385.08,0.0,203385.08
2024-04-19,174.63,146.25,151.41,SELL,HOLD,203385.08,0.0,203385.08
2024-04-22,177.23,145.29,150.68,SELL,HOLD,203385.08,0.0,203385.08
2024-04-23,179.54,144.41,149.91,SELL,HOLD,203385.08,0.0,203385.08
2024-04-24,176.59,143.62,149.1,SELL,HOLD,203385.08,0.0,203385.08
2024-04-25,173.67,142.92,148.27,SELL,HOLD,203385.08,0.0,203385.08
2024-04-26,179.62,142.29,147.44,SELL,HOLD,203385.08,0.0,203385.08
2024-04-29,180.96,141.79,146.62,SELL,HOLD,203385.08,0.0,203385.08
2024-04-30,175.0,141.37,145.82,SELL,HOLD,203385.08,0.0,203385.08
2024-05-01,179.0,141.02,145.05,SELL,HOLD,203385.08,0.0,203385.08
2024-05-02,184.72,140.71,144.33,SELL,HOLD,203385.08,0.0,203385.08
2024-05-03,186.21,140.44,143.66,SELL,HOLD,203385.08,0.0,203385.08
2024-05-06,188.7,140.22,143.04,SELL,HOLD,203385.08,0.0,203385.08
2024-05-07,188.76,139.97,142.47,SELL,HOLD,203385.08,0.0,203385.08
2024-05-08,188.0,139.7,141.95,SELL,HOLD,203385.08,0.0,203385.08
2024-05-09,189.5,139.38,141.46,SELL,HOLD,203385.08,0.0,203385.08
2024-05-10,187.48,138.99,141.02,SELL,HOLD,203385.08,0.0,203385.08
2024-05-13,186.57,138.52,140.59,SELL,HOLD,203385.08,0.0,203385.08
2024-05-14,187.07,137.96,140.17,SELL,HOLD,203385.08,0.0,203385.08
2024-05-15,185.99,137.29,139.75,SELL,HOLD,203385.08,0.0,203385.08
2024-05-16,183.63,136.54,139.32,SELL,HOLD,203385.08,0.0,203385.08
2024-05-17,184.7,135.68,138.85,SELL,HOLD,203385.08,0.0,203385.08
2024-05-20,183.54,134.79,138.35,SELL,HOLD,203385.08,0.0,203385.08
2024-05-21,183.15,133.84,137.81,SELL,HOLD,203385.08,0.0,203385.08
2024-05-22,183.13,132.91,137.23,SELL,HOLD,203385.08,0.0,203385.08
