Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-09-15,274.39,262.57,200.39,BUY,HOLD,0.0,1062.9149,291653.23
2023-09-18,265.28,270.09,210.56,BUY,HOLD,0.0,1062.9149,281970.06
2023-09-19,266.5,276.79,220.47,BUY,HOLD,0.0,1062.9149,283266.81
2023-09-20,262.59,282.61,230.03,BUY,HOLD,0.0,1062.9149,279110.81
2023-09-21,255.7,287.55,239.1,BUY,HOLD,0.0,1062.9149,271787.33
2023-09-22,244.88,291.48,247.58,BUY,HOLD,0.0,1062.9149,260286.6
2023-09-25,246.99,294.43,255.43,BUY,HOLD,0.0,1062.9149,262529.35
2023-09-26,244.12,296.41,262.57,BUY,HOLD,0.0,1062.9149,259478.77
2023-09-27,240.5,297.48,268.93,BUY,HOLD,0.0,1062.9149,255631.03
2023-09-28,246.38,297.57,274.48,BUY,HOLD,0.0,1062.9149,261880.97
2023-09-29,250.22,296.69,279.16,BUY,HOLD,0.0,1062.9149,265962.56
2023-10-02,251.6,294.85,282.96,BUY,HOLD,0.0,1062.9149,267429.39
2023-10-03,246.53,291.98,285.83,BUY,HOLD,0.0,1062.9149,262040.4
2023-10-04,261.16,288.13,287.78,HOLD,HOLD,0.0,1062.9149,277590.85
2023-10-05,260.05,283.31,288.78,SELL,SELL,276134.59,0.0,276134.59
2023-10-06,260.53,277.58,288.84,SELL,HOLD,276134.59,0.0,276134.59
2023-10-09,259.67,270.92,287.94,SELL,HOLD,276134.59,0.0,276134.59
2023-10-10,263.62,263.37,286.1,SELL,HOLD,276134.59,0.0,276134.59
2023-10-11,262.99,254.98,283.31,SELL,HOLD,276134.59,0.0,276134.59
2023-10-12,258.87,245.87,279.61,SELL,HOLD,276134.59,0.0,276134.59
2023-10-13,251.12,236.07,275.02,SELL,HOLD,276134.59,0.0,276134.59
2023-10-16,253.92,225.79,269.58,SELL,HOLD,276134.59,0.0,276134.59
2023-10-17,254.85,215.03,263.33,SELL,HOLD,276134.59,0.0,276134.59
2023-10-18,242.68,204.11,256.34,SELL,HOLD,276134.59,0.0,276134.59
2023-10-19,220.11,192.99,248.66,SELL,HOLD,276134.59,0.0,276134.59
2023-10-20,211.99,181.99,240.39,SELL,HOLD,276134.59,0.0,276134.59
2023-10-23,212.08,171.11,231.6,SELL,HOLD,276134.59,0.0,276134.59
